NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,NbVoix,RapportExprimes,RapportInscrits,Elu,CodCirc,CodDept,CodeReg,LibCirElec,NbSap,CodReg,CodDpt,CodCirc2
5,PIACENTINI,Pierre,M.,ECO,Ecologistes,1927,"3,54","2,40",NON,0606,06,93,6ème circonscription,1,93,06,06006
1,FERRAND,Thierry,M.,RN,Rassemblement National,23921,"36,32","24,84",QUALIF T2,0607,06,93,7ème circonscription,1,93,06,06007
2,DEWASMES,Enzo,M.,DIV,Divers,225,"0,34","0,23",NON,0607,06,93,7ème circonscription,1,93,06,06007
3,ABRAVANEL,Aline,Mme,ENS,Ensemble ! (Majorité présidentielle),11510,"17,47","11,95",NON,0607,06,93,7ème circonscription,1,93,06,06007
4,PETARD,Christian,M.,EXG,Extrême gauche,264,"0,40","0,27",NON,0607,06,93,7ème circonscription,1,93,06,06007
5,ZBIROU,Marylin,Mme,ECO,Ecologistes,1651,"2,51","1,71",NON,0607,06,93,7ème circonscription,1,93,06,06007
6,PAUGET,Eric,M.,LR,Les Républicains,16389,"24,88","17,02",QUALIF T2,0607,06,93,7ème circonscription,1,93,06,06007
7,MEYER-ABBATUCCI,Arthur,M.,UG,Union de la gauche,10974,"16,66","11,40",NON,0607,06,93,7ème circonscription,1,93,06,06007
8,QUINTELA,David,M.,REC,Reconquête !,932,"1,41","0,97",NON,0607,06,93,7ème circonscription,1,93,06,06007
1,LANDERER,Dorette,Mme,RN,Rassemblement National,23010,"42,74","27,26",QUALIF T2,0608,06,93,8ème circonscription,1,93,06,06008
2,MARTIN,Alexandra,Mme,LR,Les Républicains,15284,"28,39","18,11",QUALIF T2,0608,06,93,8ème circonscription,1,93,06,06008
3,CASTRO DEMARIA,Mike,M.,ENS,Ensemble ! (Majorité présidentielle),6508,"12,09","7,71",NON,0608,06,93,8ème circonscription,1,93,06,06008
4,NEUTZLER,Christophe,M.,DIV,Divers,66,"0,12","0,08",NON,0608,06,93,8ème circonscription,1,93,06,06008
5,PEREIRA,Marie-José,Mme,EXG,Extrême gauche,181,"0,34","0,21",NON,0608,06,93,8ème circonscription,1,93,06,06008
6,SOUDANT,Lucia,Mme,UG,Union de la gauche,7837,"14,56","9,28",NON,0608,06,93,8ème circonscription,1,93,06,06008
7,ITTY,Anne,Mme,ECO,Ecologistes,950,"1,76","1,13",NON,0608,06,93,8ème circonscription,1,93,06,06008
1,GALBERT,Franck,M.,RN,Rassemblement National,22921,"42,31","27,82",QUALIF T2,0609,06,93,9ème circonscription,1,93,06,06009
2,PALMERS,Henriette,Mme,ECO,Ecologistes,1742,"3,22","2,11",NON,0609,06,93,9ème circonscription,1,93,06,06009
3,TABAROT,Michèle,Mme,LR,Les Républicains,18334,"33,84","22,25",QUALIF T2,0609,06,93,9ème circonscription,1,93,06,06009
4,LIENHARDT,Sylvain,M.,EXD,Extrême droite,900,"1,66","1,09",NON,0609,06,93,9ème circonscription,1,93,06,06009
5,PÉCOUT,Liliane,Mme,EXG,Extrême gauche,294,"0,54","0,36",NON,0609,06,93,9ème circonscription,1,93,06,06009
6,GARCIA ABIA,José,M.,UG,Union de la gauche,9987,"18,43","12,12",NON,0609,06,93,9ème circonscription,1,93,06,06009
1,LÉCORCHÉ,Pascaline,Mme,UG,Union de la gauche,14340,"26,90","17,32",QUALIF T2,1301,13,93,1ère circonscription,1,93,13,13001
2,GRISETI,Monique,Mme,RN,Rassemblement National,24276,"45,54","29,32",QUALIF T2,1301,13,93,1ère circonscription,1,93,13,13001
3,AGRESTI-ROUBACHE,Sabrina,Mme,ENS,Ensemble ! (Majorité présidentielle),12585,"23,61","15,20",QUALIF T2,1301,13,93,1ère circonscription,1,93,13,13001
4,CARAVELLAZI,Céline,Mme,DSV,Droite souverainiste,842,"1,58","1,02",NON,1301,13,93,1ère circonscription,1,93,13,13001
5,CECONE,Marc,M.,EXG,Extrême gauche,402,"0,75","0,49",NON,1301,13,93,1ère circonscription,1,93,13,13001
6,MOYAL,Salomé,Mme,REC,Reconquête !,867,"1,63","1,05",NON,1301,13,93,1ère circonscription,1,93,13,13001
1,GRAFFEO,Jean-Marc,M.,REC,Reconquête !,1130,"1,92","1,34",NON,1302,13,93,2ème circonscription,1,93,13,13002
2,LHARDIT,Laurent,M.,UG,Union de la gauche,16740,"28,49","19,82",QUALIF T2,1302,13,93,2ème circonscription,1,93,13,13002
3,PITOLLAT,Claire,Mme,ENS,Ensemble ! (Majorité présidentielle),15870,"27,01","18,79",QUALIF T2,1302,13,93,2ème circonscription,1,93,13,13002
4,RIOULT,Olivier,M.,RN,Rassemblement National,18836,"32,06","22,31",QUALIF T2,1302,13,93,2ème circonscription,1,93,13,13002
5,CARADEC,Laure-Agnès,Mme,LR,Les Républicains,5100,"8,68","6,04",NON,1302,13,93,2ème circonscription,1,93,13,13002
6,RODINSON,Claudine,Mme,EXG,Extrême gauche,229,"0,39","0,27",NON,1302,13,93,2ème circonscription,1,93,13,13002
7,ROCHE POGGI,Hugo,M.,DVG,Divers gauche,847,"1,44","1,00",NON,1302,13,93,2ème circonscription,1,93,13,13002
1,KESSACI,Amine,M.,UG,Union de la gauche,16642,"35,68","21,38",QUALIF T2,1303,13,93,3ème circonscription,1,93,13,13003
2,GRANDEL,Jacqueline,Mme,EXG,Extrême gauche,402,"0,86","0,52",NON,1303,13,93,3ème circonscription,1,93,13,13003
3,DE MONTGOLFIER,Alexia,Mme,ECO,Ecologistes,381,"0,82","0,49",NON,1303,13,93,3ème circonscription,1,93,13,13003
4,COLEOU,Juliette,Mme,EXG,Extrême gauche,262,"0,56","0,34",NON,1303,13,93,3ème circonscription,1,93,13,13003
5,AYCARD-DIESTE,Celine,Mme,ENS,Ensemble ! (Majorité présidentielle),5417,"11,61","6,96",NON,1303,13,93,3ème circonscription,1,93,13,13003
6,KOUBI-FLOTTE,Pierre-Olivier,M.,LR,Les Républicains,2664,"5,71","3,42",NON,1303,13,93,3ème circonscription,1,93,13,13003
7,LELOUIS,Gisèle,Mme,RN,Rassemblement National,19938,"42,75","25,61",QUALIF T2,1303,13,93,3ème circonscription,1,93,13,13003
8,FOURNIER,Bernard,M.,REC,Reconquête !,937,"2,01","1,20",NON,1303,13,93,3ème circonscription,1,93,13,13003
1,TREVISAN,Florian,M.,REC,Reconquête !,323,"0,82","0,48",NON,1304,13,93,4ème circonscription,1,93,13,13004
2,FERRANDI,Lea Felice,Mme,REG,Régionaliste,1,"0,00","0,00",NON,1304,13,93,4ème circonscription,1,93,13,13004
3,DEMONT,Anthony,M.,ECO,Ecologistes,723,"1,83","1,07",NON,1304,13,93,4ème circonscription,1,93,13,13004
4,BEHAIRI,Leila,Mme,ECO,Ecologistes,204,"0,52","0,30",NON,1304,13,93,4ème circonscription,1,93,13,13004
5,BOMPARD,Manuel,M.,UG,Union de la gauche,26712,"67,49","39,69",OUI,1304,13,93,4ème circonscription,1,93,13,13004
6,TORCHI,Malika,Mme,ENS,Ensemble ! (Majorité présidentielle),4370,"11,04","6,49",NON,1304,13,93,4ème circonscription,1,93,13,13004
7,QUINQUIS,Aurélie,Mme,RN,Rassemblement National,5973,"15,09","8,87",NON,1304,13,93,4ème circonscription,1,93,13,13004
8,BONNET,Isabelle,Mme,EXG,Extrême gauche,256,"0,65","0,38",NON,1304,13,93,4ème circonscription,1,93,13,13004
9,VISAGE,Kylian Jacky Jean-Luc,M.,DIV,Divers,11,"0,03","0,02",NON,1304,13,93,4ème circonscription,1,93,13,13004
10,IGO,Carime,M.,LR,Les Républicains,830,"2,10","1,23",NON,1304,13,93,4ème circonscription,1,93,13,13004
11,PERNICE,Stéphane,M.,EXG,Extrême gauche,178,"0,45","0,26",NON,1304,13,93,4ème circonscription,1,93,13,13004
12,FAYE,Eva-Françoise,Mme,DVG,Divers gauche,0,"0,00","0,00",NON,1304,13,93,4ème circonscription,1,93,13,13004
1,MALINCONI,Ambroise,M.,LR,Les Républicains,2576,"5,13","3,41",NON,1305,13,93,5ème circonscription,1,93,13,13005
2,BOUDET,Maxime,M.,ENS,Ensemble ! (Majorité présidentielle),8985,"17,90","11,91",NON,1305,13,93,5ème circonscription,1,93,13,13005
3,BLANC,Marcel,M.,REC,Reconquête !,598,"1,19","0,79",NON,1305,13,93,5ème circonscription,1,93,13,13005
4,POPELARD,Allan,M.,UG,Union de la gauche,11706,"23,32","15,51",QUALIF T2,1305,13,93,5ème circonscription,1,93,13,13005
5,PLEZ,Barthélémy,M.,ECO,Ecologistes,865,"1,72","1,15",NON,1305,13,93,5ème circonscription,1,93,13,13005
6,MALHOLE,Nathalie,Mme,EXG,Extrême gauche,264,"0,53","0,35",NON,1305,13,93,5ème circonscription,1,93,13,13005
7,LIQUORI,Franck,M.,RN,Rassemblement National,12938,"25,77","17,15",QUALIF T2,1305,13,93,5ème circonscription,1,93,13,13005
8,PAPAZIAN,Pauline,Mme,REG,Régionaliste,0,"0,00","0,00",NON,1305,13,93,5ème circonscription,1,93,13,13005
9,ZIEBA,Pierre-Frédéric,M.,DIV,Divers,3,"0,01","0,00",NON,1305,13,93,5ème circonscription,1,93,13,13005
10,DAVI,Hendrik,M.,DVG,Divers gauche,12271,"24,44","16,26",QUALIF T2,1305,13,93,5ème circonscription,1,93,13,13005
1,GIOVANNINI,Sylvie,Mme,REG,Régionaliste,1,"0,00","0,00",NON,1306,13,93,6ème circonscription,1,93,13,13006
2,FAYSSAT,Olivier,M.,UXD,Union de l'extrême droite,19151,"38,27","24,03",QUALIF T2,1306,13,93,6ème circonscription,1,93,13,13006
3,ASTOLFI,Jeanne,Mme,REC,Reconquête !,862,"1,72","1,08",NON,1306,13,93,6ème circonscription,1,93,13,13006
4,COURONNE,Caroline,Mme,ECO,Ecologistes,276,"0,55","0,35",NON,1306,13,93,6ème circonscription,1,93,13,13006
5,SLAMA,Alain,M.,EXD,Extrême droite,4,"0,01","0,01",NON,1306,13,93,6ème circonscription,1,93,13,13006
6,PERETTI,Sébastien,M.,DIV,Divers,217,"0,43","0,27",NON,1306,13,93,6ème circonscription,1,93,13,13006
7,BRUN,Stéphanie,Mme,DVD,Divers droite,348,"0,70","0,44",NON,1306,13,93,6ème circonscription,1,93,13,13006
8,ROYER-PERREAUT,Lionel,M.,ENS,Ensemble ! (Majorité présidentielle),12575,"25,13","15,78",QUALIF T2,1306,13,93,6ème circonscription,1,93,13,13006
9,MOREL,Corinne,Mme,EXG,Extrême gauche,250,"0,50","0,31",NON,1306,13,93,6ème circonscription,1,93,13,13006
10,JUSTE,Christine,Mme,UG,Union de la gauche,14119,"28,22","17,72",QUALIF T2,1306,13,93,6ème circonscription,1,93,13,13006
11,ZOUAGHI,Serena,Mme,LR,Les Républicains,2231,"4,46","2,80",NON,1306,13,93,6ème circonscription,1,93,13,13006
12,JANNONE,Tess,Mme,DVC,Divers centre,3,"0,01","0,00",NON,1306,13,93,6ème circonscription,1,93,13,13006
1,SELLOUM,Arezki,M.,RN,Rassemblement National,9632,"27,21","13,94",NON,1307,13,93,7ème circonscription,1,93,13,13007
2,DELOGU,Sébastien,M.,UG,Union de la gauche,21124,"59,67","30,58",OUI,1307,13,93,7ème circonscription,1,93,13,13007
3,ALBACETE,Ines,Mme,REC,Reconquête !,481,"1,36","0,70",NON,1307,13,93,7ème circonscription,1,93,13,13007
4,ATIA,Hayat,Mme,ENS,Ensemble ! (Majorité présidentielle),3186,"9,00","4,61",NON,1307,13,93,7ème circonscription,1,93,13,13007
5,BENAMRANE,Hakim,M.,DVG,Divers gauche,660,"1,86","0,96",NON,1307,13,93,7ème circonscription,1,93,13,13007
6,PÉCOUT,Danièle,Mme,EXG,Extrême gauche,319,"0,90","0,46",NON,1307,13,93,7ème circonscription,1,93,13,13007
1,TONUSSI,Romain,M.,RN,Rassemblement National,30987,"44,63","29,89",QUALIF T2,1308,13,93,8ème circonscription,1,93,13,13008
2,BAZZALI,Rémy,M.,EXG,Extrême gauche,342,"0,49","0,33",NON,1308,13,93,8ème circonscription,1,93,13,13008
3,BEDDOCK,Alexandre,M.,UG,Union de la gauche,13938,"20,07","13,44",QUALIF T2,1308,13,93,8ème circonscription,1,93,13,13008
4,ZULESI,Jean-Marc,M.,ENS,Ensemble ! (Majorité présidentielle),18563,"26,73","17,90",QUALIF T2,1308,13,93,8ème circonscription,1,93,13,13008
5,VOLPINI,Stéphanie,Mme,LR,Les Républicains,3105,"4,47","2,99",NON,1308,13,93,8ème circonscription,1,93,13,13008
6,FANFAN,Céline,Mme,ECO,Ecologistes,1882,"2,71","1,82",NON,1308,13,93,8ème circonscription,1,93,13,13008
7,VIGIER,Jeanne,Mme,REC,Reconquête !,617,"0,89","0,60",NON,1308,13,93,8ème circonscription,1,93,13,13008
1,MICHEL,Aurélien,M.,LR,Les Républicains,5128,"7,68","5,06",NON,1309,13,93,9ème circonscription,1,93,13,13009
2,OUGOURLOU-OGLOU,Bernard,M.,UG,Union de la gauche,15867,"23,76","15,64",QUALIF T2,1309,13,93,9ème circonscription,1,93,13,13009
3,MAZZONI,Isabelle,Mme,DIV,Divers,50,"0,07","0,05",NON,1309,13,93,9ème circonscription,1,93,13,13009
4,SANTUNIONE,Robert,M.,REC,Reconquête !,979,"1,47","0,97",NON,1309,13,93,9ème circonscription,1,93,13,13009
5,MÉLIN,Joëlle,Mme,RN,Rassemblement National,30188,"45,20","29,76",QUALIF T2,1309,13,93,9ème circonscription,1,93,13,13009
6,CLOREC,Jean-Marie,M.,EXG,Extrême gauche,319,"0,48","0,31",NON,1309,13,93,9ème circonscription,1,93,13,13009
7,MAS-FRAISSINET,Bertrand,M.,ENS,Ensemble ! (Majorité présidentielle),12465,"18,66","12,29",NON,1309,13,93,9ème circonscription,1,93,13,13009
8,AKSIL,Boualam,M.,ECO,Ecologistes,1790,"2,68","1,76",NON,1309,13,93,9ème circonscription,1,93,13,13009
1,TAHIRI,Hassan,M.,DIV,Divers,208,"0,27","0,19",NON,1310,13,93,10ème circonscription,1,93,13,13010
2,GONZALEZ,José,M.,RN,Rassemblement National,37672,"48,83","34,01",QUALIF T2,1310,13,93,10ème circonscription,1,93,13,13010
3,BOURCET-GINER,Véronique,Mme,ENS,Ensemble ! (Majorité présidentielle),16619,"21,54","15,00",QUALIF T2,1310,13,93,10ème circonscription,1,93,13,13010
4,PIERRACCINI,Stephan,M.,LR,Les Républicains,2642,"3,42","2,39",NON,1310,13,93,10ème circonscription,1,93,13,13010
5,COURTARO,Jean-Philippe,M.,REC,Reconquête !,1031,"1,34","0,93",NON,1310,13,93,10ème circonscription,1,93,13,13010
6,DESBLANCS,Lucie,Mme,ECO,Ecologistes,2613,"3,39","2,36",NON,1310,13,93,10ème circonscription,1,93,13,13010
7,KECHRA,Frédéric,M.,EXG,Extrême gauche,314,"0,41","0,28",NON,1310,13,93,10ème circonscription,1,93,13,13010
8,BESSAIH,Jimmy,M.,UG,Union de la gauche,16050,"20,80","14,49",QUALIF T2,1310,13,93,10ème circonscription,1,93,13,13010
1,ZERGUINE,Fayçal,M.,LR,Les Républicains,2562,"4,06","2,74",NON,1311,13,93,11ème circonscription,1,93,13,13011
2,MARIA,Charlotte,Mme,EXG,Extrême gauche,382,"0,61","0,41",NON,1311,13,93,11ème circonscription,1,93,13,13011
3,BAYLE,Michel,M.,DSV,Droite souverainiste,837,"1,33","0,89",NON,1311,13,93,11ème circonscription,1,93,13,13011
4,PENA,Marc,M.,UG,Union de la gauche,17374,"27,54","18,55",QUALIF T2,1311,13,93,11ème circonscription,1,93,13,13011
5,FABRE-AUBRESPY,Hervé,M.,RN,Rassemblement National,24524,"38,87","26,19",QUALIF T2,1311,13,93,11ème circonscription,1,93,13,13011
6,LAQHILA,Mohamed,M.,ENS,Ensemble ! (Majorité présidentielle),16581,"26,28","17,71",QUALIF T2,1311,13,93,11ème circonscription,1,93,13,13011
7,MEBTOUCHE,Jean François,M.,REC,Reconquête !,835,"1,32","0,89",NON,1311,13,93,11ème circonscription,1,93,13,13011
1,ZINI,Raymonde,Mme,REC,Reconquête !,836,"1,37","0,88",NON,1312,13,93,12ème circonscription,1,93,13,13012
2,CZURKA,Maryline,Mme,UG,Union de la gauche,14746,"24,10","15,46",NON,1312,13,93,12ème circonscription,1,93,13,13012
3,AGHEMO,Maxime,M.,LR,Les Républicains,3456,"5,65","3,62",NON,1312,13,93,12ème circonscription,1,93,13,13012
4,BRETON,Axel,M.,ENS,Ensemble ! (Majorité présidentielle),8508,"13,90","8,92",NON,1312,13,93,12ème circonscription,1,93,13,13012
5,ROCHE,François,M.,EXG,Extrême gauche,561,"0,92","0,59",NON,1312,13,93,12ème circonscription,1,93,13,13012
6,ALLISIO,Franck,M.,RN,Rassemblement National,33086,"54,07","34,69",OUI,1312,13,93,12ème circonscription,1,93,13,13012
1,FOUQUART,Emmanuel,M.,RN,Rassemblement National,27908,"47,53","29,43",QUALIF T2,1313,13,93,13ème circonscription,1,93,13,13013
2,METRAL,Cyril,M.,EXG,Extrême gauche,613,"1,04","0,65",NON,1313,13,93,13ème circonscription,1,93,13,13013
3,SCHEREDRE,Olympe,Mme,REC,Reconquête !,876,"1,49","0,92",NON,1313,13,93,13ème circonscription,1,93,13,13013
4,DHARRÉVILLE,Pierre,M.,UG,Union de la gauche,21147,"36,02","22,30",QUALIF T2,1313,13,93,13ème circonscription,1,93,13,13013
5,DELESPAUL,Hervé,M.,DSV,Droite souverainiste,934,"1,59","0,98",NON,1313,13,93,13ème circonscription,1,93,13,13013
6,LOKMANE,Lila,Mme,ENS,Ensemble ! (Majorité présidentielle),7239,"12,33","7,63",NON,1313,13,93,13ème circonscription,1,93,13,13013
1,VERNY,Gérault,M.,UXD,Union de l'extrême droite,21734,"31,65","21,74",QUALIF T2,1314,13,93,14ème circonscription,1,93,13,13014
2,CIOT,Jean-David,M.,UG,Union de la gauche,20242,"29,48","20,24",QUALIF T2,1314,13,93,14ème circonscription,1,93,13,13014
3,PETEL,Anne-Laurence,Mme,ENS,Ensemble ! (Majorité présidentielle),19853,"28,91","19,86",QUALIF T2,1314,13,93,14ème circonscription,1,93,13,13014
4,MUSELET,Gaëtan,M.,LR,Les Républicains,3869,"5,63","3,87",NON,1314,13,93,14ème circonscription,1,93,13,13014
5,BOUCKENHOVE,Baptiste,M.,DVD,Divers droite,30,"0,04","0,03",NON,1314,13,93,14ème circonscription,1,93,13,13014
6,MOYAL,Charles,M.,REC,Reconquête !,827,"1,20","0,83",NON,1314,13,93,14ème circonscription,1,93,13,13014
7,DUFAY,Mireille,Mme,DSV,Droite souverainiste,635,"0,92","0,64",NON,1314,13,93,14ème circonscription,1,93,13,13014
8,SASSOON,Dominique,M.,ECO,Ecologistes,1010,"1,47","1,01",NON,1314,13,93,14ème circonscription,1,93,13,13014
9,ROCHE,Anne,Mme,EXG,Extrême gauche,470,"0,68","0,47",NON,1314,13,93,14ème circonscription,1,93,13,13014
1,HERMELLIN,Stephane,M.,LR,Les Républicains,8272,"10,92","7,47",NON,1315,13,93,15ème circonscription,1,93,13,13015
2,BAUBRY,Romain,M.,RN,Rassemblement National,37493,"49,48","33,87",QUALIF T2,1315,13,93,15ème circonscription,1,93,13,13015
3,ELESIKIAN,Martine,Mme,REC,Reconquête !,1414,"1,87","1,28",NON,1315,13,93,15ème circonscription,1,93,13,13015
4,AÏDAROUS,Wassila,Mme,UG,Union de la gauche,15314,"20,21","13,83",QUALIF T2,1315,13,93,15ème circonscription,1,93,13,13015
5,PTAK,Christophe,M.,DIV,Divers,457,"0,60","0,41",NON,1315,13,93,15ème circonscription,1,93,13,13015
6,PONCHON,Solange,Mme,ENS,Ensemble ! (Majorité présidentielle),12202,"16,10","11,02",NON,1315,13,93,15ème circonscription,1,93,13,13015
7,TESTUT,Anne,Mme,EXG,Extrême gauche,617,"0,81","0,56",NON,1315,13,93,15ème circonscription,1,93,13,13015
1,SEDDIK,Florent,M.,REC,Reconquête !,712,"1,19","0,78",NON,1316,13,93,16ème circonscription,1,93,13,13016
2,DUBOST,Guy,M.,EXG,Extrême gauche,505,"0,84","0,55",NON,1316,13,93,16ème circonscription,1,93,13,13016
3,KOUKAS,Nicolas,M.,UG,Union de la gauche,17896,"29,92","19,52",QUALIF T2,1316,13,93,16ème circonscription,1,93,13,13016
4,BOUZIANI,Samir,M.,ECO,Ecologistes,396,"0,66","0,43",NON,1316,13,93,16ème circonscription,1,93,13,13016
5,TACHE DE LA PAGERIE,Emmanuel,M.,RN,Rassemblement National,28179,"47,12","30,73",QUALIF T2,1316,13,93,16ème circonscription,1,93,13,13016
6,BERNARDET,Alain,M.,LR,Les Républicains,3217,"5,38","3,51",NON,1316,13,93,16ème circonscription,1,93,13,13016
7,BISCIONE,Marion,Mme,ENS,Ensemble ! (Majorité présidentielle),8900,"14,88","9,71",NON,1316,13,93,16ème circonscription,1,93,13,13016
1,SOULÉ,Sébastien,M.,RN,Rassemblement National,19233,"42,28","27,05",QUALIF T2,8301,83,93,1ère circonscription,1,93,83,83001
2,BALTY,Marie-Renée,M.,EXG,Extrême gauche,610,"1,34","0,86",NON,8301,83,93,1ère circonscription,1,93,83,83001
3,CHENEVARD,Yannick,M.,ENS,Ensemble ! (Majorité présidentielle),14270,"31,37","20,07",QUALIF T2,8301,83,93,1ère circonscription,1,93,83,83001
4,TCHAKMAKDJIAN,Guillaume,M.,REC,Reconquête !,1197,"2,63","1,68",NON,8301,83,93,1ère circonscription,1,93,83,83001
5,HABOUZIT,Eric,M.,UG,Union de la gauche,10182,"22,38","14,32",QUALIF T2,8301,83,93,1ère circonscription,1,93,83,83001
1,CHAMBON,Josy,Mme,ENS,Ensemble ! (Majorité présidentielle),13061,"21,72","14,07",NON,8302,83,93,2ème circonscription,1,93,83,83002
2,FIMBEL,Florian,M.,DIV,Divers,405,"0,67","0,44",NON,8302,83,93,2ème circonscription,1,93,83,83002
3,LAVALETTE,Laure,Mme,RN,Rassemblement National,30551,"50,81","32,91",OUI,8302,83,93,2ème circonscription,1,93,83,83002
4,GHIOTTO,Jean-Michel,M.,EXG,Extrême gauche,493,"0,82","0,53",NON,8302,83,93,2ème circonscription,1,93,83,83002
5,CORNIL,Isaline,Mme,UG,Union de la gauche,11613,"19,31","12,51",NON,8302,83,93,2ème circonscription,1,93,83,83002
6,BONNEFOY,Julia,Mme,REC,Reconquête !,1506,"2,50","1,62",NON,8302,83,93,2ème circonscription,1,93,83,83002
7,LESAGE,Olivier,M.,ECO,Ecologistes,2500,"4,16","2,69",NON,8302,83,93,2ème circonscription,1,93,83,83002
1,MALOT,Charles,M.,ECO,Ecologistes,1574,"2,26","1,52",NON,8303,83,93,3ème circonscription,1,93,83,83003
2,RAMBAUD,Stéphane,M.,RN,Rassemblement National,32343,"46,51","31,32",QUALIF T2,8303,83,93,3ème circonscription,1,93,83,83003
3,DOMINIAK,Alexis,M.,ECO,Ecologistes,455,"0,65","0,44",NON,8303,83,93,3ème circonscription,1,93,83,83003
4,ROLLAND,Delphine,Mme,REG,Régionaliste,531,"0,76","0,51",NON,8303,83,93,3ème circonscription,1,93,83,83003
5,JUDICE,Odile,Mme,REC,Reconquête !,1369,"1,97","1,33",NON,8303,83,93,3ème circonscription,1,93,83,83003
6,PEIRONET BREMOND,Julia,Mme,UG,Union de la gauche,12839,"18,46","12,43",NON,8303,83,93,3ème circonscription,1,93,83,83003
7,SAVELLI,Julien,M.,LR,Les Républicains,6117,"8,80","5,92",NON,8303,83,93,3ème circonscription,1,93,83,83003
8,DEIDON,Pierre,M.,EXG,Extrême gauche,259,"0,37","0,25",NON,8303,83,93,3ème circonscription,1,93,83,83003
9,MONFORT,Isabelle,Mme,ENS,Ensemble ! (Majorité présidentielle),14057,"20,21","13,61",QUALIF T2,8303,83,93,3ème circonscription,1,93,83,83003
2,CRISTOFANI-VIGLIONE,Sabine,Mme,UG,Union de la gauche,9416,"13,00","8,26",NON,8304,83,93,4ème circonscription,1,93,83,83004
3,MAUBORGNE,Sereine,Mme,ENS,Ensemble ! (Majorité présidentielle),18994,"26,23","16,67",NON,8304,83,93,4ème circonscription,1,93,83,83004
4,LOTTIAUX,Philippe,M.,RN,Rassemblement National,40631,"56,11","35,66",OUI,8304,83,93,4ème circonscription,1,93,83,83004
5,ROBAA,Guillaume,M.,ECO,Ecologistes,2697,"3,72","2,37",NON,8304,83,93,4ème circonscription,1,93,83,83004
6,MOREL,Pascale,Mme,EXG,Extrême gauche,677,"0,93","0,59",NON,8304,83,93,4ème circonscription,1,93,83,83004
1,LOMBARD,Danièle,Mme,LR,Les Républicains,5304,"7,92","5,18",NON,8305,83,93,5ème circonscription,1,93,83,83005
2,MICHEL-KLEISBAUER,Philippe,M.,ENS,Ensemble ! (Majorité présidentielle),14890,"22,23","14,55",NON,8305,83,93,5ème circonscription,1,93,83,83005
3,KRANZER,Rémi,M.,EXG,Extrême gauche,342,"0,51","0,33",NON,8305,83,93,5ème circonscription,1,93,83,83005
4,DE BUSSCHÈRE,Hélène Charlotte,Mme,ECO,Ecologistes,2058,"3,07","2,01",NON,8305,83,93,5ème circonscription,1,93,83,83005
5,LACOUR,Aurelien,M.,UG,Union de la gauche,8450,"12,62","8,26",NON,8305,83,93,5ème circonscription,1,93,83,83005
6,THIERY,Vincent,M.,REC,Reconquête !,1429,"2,13","1,40",NON,8305,83,93,5ème circonscription,1,93,83,83005
7,LECHANTEUX,Julie,Mme,RN,Rassemblement National,34496,"51,51","33,70",OUI,8305,83,93,5ème circonscription,1,93,83,83005
1,GILETTI,Frank,M.,RN,Rassemblement National,45882,"53,51","35,61",OUI,8306,83,93,6ème circonscription,1,93,83,83006
2,CAHOREAU,Sandra,Mme,REC,Reconquête !,1508,"1,76","1,17",NON,8306,83,93,6ème circonscription,1,93,83,83006
3,VINCENEUX,Sylvie,Mme,UG,Union de la gauche,14683,"17,12","11,39",NON,8306,83,93,6ème circonscription,1,93,83,83006
4,CADE,Didier,M.,REG,Régionaliste,1968,"2,30","1,53",NON,8306,83,93,6ème circonscription,1,93,83,83006
