NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
1,SAS,Eva,Mme,VEC,Europe-Ecologie-Les Verts,20334,"  53,90","  28,34",oui,09107,53.9,28.34
2,BRIAND,Françoise,Mme,UMP,Union pour un Mouvement Populaire,17392,"  46,10","  24,24",non,09107,46.1,24.24
1,DUPONT-AIGNAN,Nicolas,M.,DVD,Divers droite,25989,"  61,39","  34,49",oui,09108,61.39,34.49
2,BRISTOT,Aude,Mme,SOC,Socialiste,16342,"  38,61","  21,69",non,09108,38.61,21.69
1,TRON,Georges,M.,UMP,Union pour un Mouvement Populaire,17536,"  43,25","  22,99",non,09109,43.25,22.99
2,MANDON,Thierry,M.,SOC,Socialiste,23011,"  56,75","  30,16",oui,09109,56.75,30.16
1,DURANTON,Marianne,Mme,PRV,Parti radical,12649,"  43,16","  20,84",non,09110,43.16,20.84
2,BOUTIH,Malek,M.,SOC,Socialiste,16655,"  56,84","  27,45",oui,09110,56.84,27.45
18,BACHELAY,Alexis,M.,SOC,Socialiste,15495," 100,00","  26,05",oui,09201,100.0,26.05
1,AESCHLIMANN,Manuel,M.,UMP,Union pour un Mouvement Populaire,16384,"  46,47","  25,77",non,09202,46.47,25.77
10,PIETRASANTA,Sébastien,M.,SOC,Socialiste,18876,"  53,53","  29,69",oui,09202,53.53,29.69
2,KOSSOWSKI,Jacques,M.,UMP,Union pour un Mouvement Populaire,24510,"  57,22","  32,01",oui,09203,57.22,32.01
12,LASSERRE,Jean-André,M.,SOC,Socialiste,18328,"  42,78","  23,94",non,09203,42.78,23.94
5,FRAYSSE,Jacqueline,Mme,FG,Front de gauche,21426,"  59,14","  30,24",oui,09204,59.14,30.24
9,DUPUY,Christian,M.,UMP,Union pour un Mouvement Populaire,14805,"  40,86","  20,90",non,09204,40.86,20.9
3,CATOIRE,Gilles,M.,SOC,Socialiste,18618,"  48,60","  27,05",non,09205,48.6,27.05
4,BALKANY,Patrick,M.,UMP,Union pour un Mouvement Populaire,19692,"  51,40","  28,61",oui,09205,51.4,28.61
5,FROMANTIN,Jean-Christophe,M.,DVD,Divers droite,20829,"  51,22","  28,37",oui,09206,51.22,28.37
10,BRANNENS,Marie,Mme,SOC,Socialiste,11265,"  27,70","  15,34",non,09206,27.7,15.34
11,LEPIDI,Bernard,M.,DVD,Divers droite,8569,"  21,07","  11,67",non,09206,21.07,11.67
2,ROCHERON,Bertrand,M.,SOC,Socialiste,16778,"  36,96","  19,98",non,09207,36.96,19.98
10,OLLIER,Patrick,M.,UMP,Union pour un Mouvement Populaire,28617,"  63,04","  34,08",oui,09207,63.04,34.08
6,LIME-BIFFE,Catherine,Mme,SOC,Socialiste,18118,"  45,79","  27,03",non,09208,45.79,27.03
9,GUILLET,Jean-Jacques,M.,UMP,Union pour un Mouvement Populaire,21451,"  54,21","  32,00",oui,09208,54.21,32.0
8,EVEN,Martine,Mme,SOC,Socialiste,7864,"  22,24","  12,88",non,09209,22.24,12.88
9,GUEANT,Claude,M.,UMP,Union pour un Mouvement Populaire,13578,"  38,41","  22,25",non,09209,38.41,22.25
10,SOLERE,Thierry,M.,DVD,Divers droite,13912,"  39,35","  22,79",oui,09209,39.35,22.79
5,SCHMID,Lucile,Mme,VEC,Europe-Ecologie-Les Verts,19486,"  46,74","  27,15",non,09210,46.74,27.15
12,SANTINI,André,M.,NCE,Nouveau Centre,22202,"  53,26","  30,94",oui,09210,53.26,30.94
1,METTON,Jean-Loup,M.,NCE,Nouveau Centre,12950,"  35,78","  19,22",non,09211,35.78,19.22
11,SOMMARUGA,Julie,Mme,SOC,Socialiste,23242,"  64,22","  34,50",oui,09211,64.22,34.5
3,GERMAIN,Jean-Marc,M.,SOC,Socialiste,28027,"  50,44","  31,18",oui,09212,50.44,31.18
6,PEMEZEC,Philippe,M.,UMP,Union pour un Mouvement Populaire,27540,"  49,56","  30,64",non,09212,49.56,30.64
9,LANDFRIED,Julien,M.,DVG,Divers gauche,26633,"  49,82","  30,77",non,09213,49.82,30.77
10,DEVEDJIAN,Patrick,M.,UMP,Union pour un Mouvement Populaire,26824,"  50,18","  30,99",oui,09213,50.18,30.99
4,LE ROUX,Bruno,M.,SOC,Socialiste,15060," 100,00","  27,27",oui,09301,100.0,27.27
1,BRAOUEZEC,Patrick,M.,FG,Front de gauche,9561,"  46,50","  18,33",non,09302,46.5,18.33
13,HANOTIN,Mathieu,M.,SOC,Socialiste,11000,"  53,50","  21,09",oui,09302,53.5,21.09
1,BESCHIZZA,Bruno,M.,UMP,Union pour un Mouvement Populaire,13721,"  39,62","  19,40",non,09303,39.62,19.4
3,PAJON,Michel,M.,SOC,Socialiste,20910,"  60,38","  29,56",oui,09303,60.38,29.56
10,BUFFET,Marie-George,Mme,FG,Front de gauche,15031," 100,00","  24,98",oui,09304,100.0,24.98
1,LATRECHE,Milouda,Mme,SOC,Socialiste,12301,"  43,27","  19,76",non,09305,43.27,19.76
9,LAGARDE,Jean-Christophe,M.,NCE,Nouveau Centre,16128,"  56,73","  25,91",oui,09305,56.73,25.91
4,GUIGOU,Elisabeth,Mme,SOC,Socialiste,14376," 100,00","  28,77",oui,09306,100.0,28.77
1,HAMMADI,Razzy,M.,SOC,Socialiste,16121," 100,00","  22,63",oui,09307,100.0,22.63
8,CALMEJANE,Patrice,M.,UMP,Union pour un Mouvement Populaire,15956,"  49,15","  26,53",non,09308,49.15,26.53
9,POCHON,Elisabeth,Mme,SOC,Socialiste,16508,"  50,85","  27,45",oui,09308,50.85,27.45
2,COURTIAL,Elisabeth,Mme,FN,Front National,7517,"  24,70","  11,29",non,09309,24.7,11.29
3,BARTOLONE,Claude,M.,SOC,Socialiste,22921,"  75,30","  34,44",oui,09309,75.3,34.44
6,GAUDRON,Gérard,M.,UMP,Union pour un Mouvement Populaire,13948,"  44,05","  20,79",non,09310,44.05,20.79
10,GOLDBERG,Daniel,M.,SOC,Socialiste,17714,"  55,95","  26,41",oui,09310,55.95,26.41
10,ASENSI,François,M.,FG,Front de gauche,16078," 100,00","  25,91",oui,09311,100.0,25.91
2,POPELIN,Pascal,M.,SOC,Socialiste,17308,"  54,10","  26,85",oui,09312,54.1,26.85
11,RAOULT,Eric,M.,UMP,Union pour un Mouvement Populaire,14682,"  45,90","  22,77",non,09312,45.9,22.77
2,PLAGNOL,Henri,M.,UMP,Union pour un Mouvement Populaire,25800,"  56,96","  31,19",oui,09401,56.96,31.19
12,MELLOULI,Akli,M.,SOC,Socialiste,19494,"  43,04","  23,57",non,09401,43.04,23.57
2,HEBBRECHT,Thierry,M.,UMP,Union pour un Mouvement Populaire,9080,"  30,48","  13,94",non,09402,30.48,13.94
13,CATHALA,Laurent,M.,SOC,Socialiste,20713,"  69,52","  31,82",oui,09402,69.52,31.82
7,SCHWARTZENBERG,Roger-Gérard,M.,RDG,Radical de Gauche,18776,"  52,02","  26,51",oui,09403,52.02,26.51
9,GONZALES,Didier,M.,UMP,Union pour un Mouvement Populaire,17319,"  47,98","  24,45",non,09403,47.98,24.45
8,ABRAHAM-THISSE,Simonne,Mme,SOC,Socialiste,19596,"  49,91","  27,27",non,09404,49.91,27.27
10,BÉNISTI,Jacques-Alain,M.,UMP,Union pour un Mouvement Populaire,19670,"  50,09","  27,37",oui,09404,50.09,27.37
4,ADOMO,Caroline,Mme,SOC,Socialiste,20854,"  45,94","  24,21",non,09405,45.94,24.21
5,CARREZ,Gilles,M.,UMP,Union pour un Mouvement Populaire,24542,"  54,06","  28,49",oui,09405,54.06,28.49
1,ABEILLE,Laurence,Mme,VEC,Europe-Ecologie-Les Verts,22602,"  50,95","  28,97",oui,09406,50.95,28.97
9,BEAUDOUIN,Patrick,M.,UMP,Union pour un Mouvement Populaire,21758,"  49,05","  27,89",non,09406,49.05,27.89
3,BRIDEY,Jean-Jacques,M.,SOC,Socialiste,18986,"  54,83","  29,82",oui,09407,54.83,29.82
11,DELL'AGNOLA,Richard,M.,UMP,Union pour un Mouvement Populaire,15643,"  45,17","  24,57",non,09407,45.17,24.57
5,HERBILLON,Michel,M.,UMP,Union pour un Mouvement Populaire,23536,"  56,40","  31,89",oui,09408,56.4,31.89
7,RICHARD,Patricia,Mme,SOC,Socialiste,18192,"  43,60","  24,65",non,09408,43.6,24.65
6,ROUQUET,René,M.,SOC,Socialiste,16826,"  70,71","  31,89",oui,09409,70.71,31.89
7,TARON,Monique,Mme,UMP,Union pour un Mouvement Populaire,6970,"  29,29","  13,21",non,09409,29.29,13.21
8,LAURENT,Jean-Luc,M.,DVG,Divers gauche,17943," 100,00","  28,34",oui,09410,100.0,28.34
5,LE BOUILLONNEC,Jean-Yves,M.,SOC,Socialiste,16885," 100,00","  28,18",oui,09411,100.0,28.18
9,GRÜNDLER,Tatiana,Mme,SOC,Socialiste,21593,"  48,16","  27,43",non,09501,48.16,27.43
12,HOUILLON,Philippe,M.,UMP,Union pour un Mouvement Populaire,23241,"  51,84","  29,53",oui,09501,51.84,29.53
3,PONIATOWSKI,Axel,M.,UMP,Union pour un Mouvement Populaire,20863,"  50,86","  28,39",oui,09502,50.86,28.39
7,VUILLETET,Guillaume,M.,VEC,Europe-Ecologie-Les Verts,20155,"  49,14","  27,43",non,09502,49.14,27.43
2,BARDET,Jean,M.,UMP,Union pour un Mouvement Populaire,22278,"  47,95","  25,31",non,09503,47.95,25.31
7,CARPENTIER,Jean-Noël,M.,DVG,Divers gauche,24185,"  52,05","  27,47",oui,09503,52.05,27.47
4,SEBAOUN,Gérard,M.,SOC,Socialiste,20122,"  50,25","  27,71",oui,09504,50.25,27.71
8,BODIN,Claude,M.,UMP,Union pour un Mouvement Populaire,19918,"  49,75","  27,42",non,09504,49.75,27.42
5,DOUCET,Philippe,M.,SOC,Socialiste,19441,"  59,27","  28,55",oui,09505,59.27,28.55
9,MOTHRON,Georges,M.,UMP,Union pour un Mouvement Populaire,13362,"  40,73","  19,62",non,09505,40.73,19.62
9,NERACOULIS,Christine,Mme,SOC,Socialiste,19195,"  49,51","  25,69",non,09506,49.51,25.69
12,SCELLIER,François,M.,UMP,Union pour un Mouvement Populaire,19572,"  50,49","  26,19",oui,09506,50.49,26.19
1,CHARTIER,Jérôme,M.,UMP,Union pour un Mouvement Populaire,18176,"  50,29","  26,75",oui,09507,50.29,26.75
6,BRUN,Charlotte,Mme,SOC,Socialiste,17967,"  49,71","  26,44",non,09507,49.71,26.44
2,PUPPONI,François,M.,SOC,Socialiste,14169,"  66,30","  27,22",oui,09508,66.3,27.22
11,BLANCHET,Marie-France,Mme,UMP,Union pour un Mouvement Populaire,7201,"  33,70","  13,83",non,09508,33.7,13.83
4,PATERNOTTE,Yanick,M.,UMP,Union pour un Mouvement Populaire,14367,"  44,04","  21,17",non,09509,44.04,21.17
8,BLAZY,Jean-Pierre,M.,SOC,Socialiste,18257,"  55,96","  26,91",oui,09509,55.96,26.91
3,TAMBORINI,Audrey,Mme,UMP,Union pour un Mouvement Populaire,11630,"  37,96","  18,50",non,09510,37.96,18.5
9,LEFEBVRE,Dominique,M.,SOC,Socialiste,19011,"  62,04","  30,25",oui,09510,62.04,30.25
1,DURIMEL,Harry,M.,VEC,Europe-Ecologie-Les Verts,7969,"  33,21","  10,89",non,97101,33.21,10.89
3,JALTON,Eric,M.,SOC,Socialiste,16027,"  66,79","  21,90",oui,97101,66.79,21.9
1,LOUIS-CARABIN,Gabrielle,Mme,DVG,Divers gauche,20147,"  71,75","  24,71",oui,97102,71.75,24.71
3,BERNIER,Laurent,M.,UMP,Union pour un Mouvement Populaire,7934,"  28,25","   9,73",non,97102,28.25,9.73
6,CHALUS,Ary,M.,DVG,Divers gauche,15665,"  51,15","  20,36",oui,97103,51.15,20.36
7,MATHIASIN,Max,M.,SOC,Socialiste,14963,"  48,85","  19,45",non,97103,48.85,19.45
3,MANSCOUR,Louis-Joseph,M.,SOC,Socialiste,13826,"  47,57","  18,09",non,97201,47.57,18.09
5,MARIE-JEANNE,Alfred,M.,REG,Régionaliste,15238,"  52,43","  19,94",oui,97201,52.43,19.94
4,AZEROT,Bruno Nestor,M.,DVG,Divers gauche,16821,"  55,48","  20,59",oui,97202,55.48,20.59
13,CLÉMENTÉ,Luc-Louison,M.,DVG,Divers gauche,13496,"  44,52","  16,52",non,97202,44.52,16.52
5,CAROLE,Francis,M.,REG,Régionaliste,6437,"  29,77","   9,78",non,97203,29.77,9.78
7,LETCHIMY,Serge,M.,DVG,Divers gauche,15188,"  70,23","  23,07",oui,97203,70.23,23.07
4,NILOR,Jean-Philippe,M.,REG,Régionaliste,20204,"  69,41","  25,57",oui,97204,69.41,25.57
10,RENE CORAIL,Arnaud,M.,DVG,Divers gauche,8904,"  30,59","  11,27",non,97204,30.59,11.27
4,SERVILLE,Gabriel,M.,SOC,Socialiste,8369,"  54,70","  18,04",oui,97301,54.7,18.04
9,PREVOT-MADERE,Joëlle,Mme,DVG,Divers gauche,6931,"  45,30","  14,94",non,97301,45.3,14.94
4,BERTRAND,Léon,M.,UMP,Union pour un Mouvement Populaire,4528,"  39,00","  14,69",non,97302,39.0,14.69
7,BERTHELOT,Chantal,Mme,SOC,Socialiste,7081,"  61,00","  22,97",oui,97302,61.0,22.97
1,BAREIGTS,Ericka,Mme,SOC,Socialiste,19610,"  55,17","  26,50",oui,97401,55.17,26.5
2,DINDAR,Nassimah,Mme,CEN,Le Centre pour la France,15936,"  44,83","  21,53",non,97401,44.83,21.53
1,THIEN AH KOON,André,M.,DVD,Divers droite,18012,"  39,94","  21,48",non,97403,39.94,21.48
2,VLODY,Jean Jacques,M.,SOC,Socialiste,27088,"  60,06","  32,31",oui,97403,60.06,32.31
1,FOUASSIN,Stéphane,M.,NCE,Nouveau Centre,10886,"  32,26","  14,36",non,97405,32.26,14.36
2,FRUTEAU,Jean-Claude,M.,SOC,Socialiste,22854,"  67,74","  30,15",oui,97405,67.74,30.15
1,LAGOURGUE,Jean-Louis,M.,UMP,Union pour un Mouvement Populaire,13147,"  41,15","  19,36",non,97406,41.15,19.36
2,ORPHE,Monique,Mme,SOC,Socialiste,18805,"  58,85","  27,70",oui,97406,58.85,27.7
1,LACOUTURE,Jean-Claude,M.,UMP,Union pour un Mouvement Populaire,14532,"  33,10","  14,66",non,97407,33.1,14.66
2,ROBERT,Thierry,M.,CEN,Le Centre pour la France,29366,"  66,90","  29,63",oui,97407,66.9,29.63
11,OMAR OILI,Saïd,M.,DVG,Divers gauche,6707,"  41,00","  18,83",non,97601,41.0,18.83
13,SAID,Boinali,M.,DVG,Divers gauche,9653,"  59,00","  27,11",oui,97601,59.0,27.11
4,ABOUBACAR,Ibrahim,M.,SOC,Socialiste,12846,"  54,95","  30,58",oui,97602,54.95,30.58
10,KAMARDINE,Mansour,M.,UMP,Union pour un Mouvement Populaire,10532,"  45,05","  25,07",non,97602,45.05,25.07
1,YANNO,Gaël,M.,UMP,Union pour un Mouvement Populaire,14811,"  46,07","  19,38",non,98801,46.07,19.38
6,LAGARDE,Sonia,Mme,DVD,Divers droite,17340,"  53,93","  22,69",oui,98801,53.93,22.69
3,GOMES,Philippe,M.,DVD,Divers droite,28398,"  52,55","  31,79",oui,98802,52.55,31.79
4,DJAIWE,Jean Pierre,M.,REG,Régionaliste,25644,"  47,45","  28,71",non,98802,47.45,28.71
1,FREBAULT,Pierre,M.,REG,Régionaliste,12752,"  36,78","  18,99",non,98701,36.78,18.99
2,FRITCH,Edouard,M.,DVD,Divers droite,21921,"  63,22","  32,65",oui,98701,63.22,32.65
1,NEUFFER,Philippe,M.,REG,Régionaliste,14311,"  46,58","  24,06",non,98702,46.58,24.06
2,TAHUAITU,Jonas,M.,DVD,Divers droite,16413,"  53,42","  27,59",oui,98702,53.42,27.59
1,NENA,Tauhiti,M.,REG,Régionaliste,15699,"  49,76","  26,32",non,98703,49.76,26.32
2,TUAIVA,Jean-Paul,M.,DVD,Divers droite,15851,"  50,24","  26,57",oui,98703,50.24,26.57
1,VERGÉ,David,M.,DVD,Divers droite,3068,"  41,61","  34,14",oui,98601,41.61,34.14
2,LIKUVALU,Albert,M.,RDG,Radical de Gauche,1280,"  17,36","  14,24",non,98601,17.36,14.24
3,KULIMOETOKE,Mikaele,M.,DVG,Divers gauche,3026,"  41,04","  33,68",non,98601,41.04,33.68
1,GIBBES,Daniel,M.,UMP,Union pour un Mouvement Populaire,4108,"  52,29","  18,06",oui,97701,52.29,18.06
2,ARNELL,Guillaume,M.,DVG,Divers gauche,3748,"  47,71","  16,48",non,97701,47.71,16.48
1,LEFEBVRE,Frédéric,M.,UMP,Union pour un Mouvement Populaire,13441,"  45,99","   8,58",non,09901,45.99,8.58
2,NARASSIGUIN,Corinne,Mme,SOC,Socialiste,15782,"  54,01","  10,07",oui,09901,54.01,10.07
1,CORONADO,Sergio,M.,VEC,Europe-Ecologie-Les Verts,5977,"  53,63","   8,16",oui,09902,53.63,8.16
2,DROUHAUD,Pascal,M.,UMP,Union pour un Mouvement Populaire,5168,"  46,37","   7,05",non,09902,46.37,7.05
1,SAVARIT,Emmanuelle,Mme,UMP,Union pour un Mouvement Populaire,7997,"  45,24","   9,04",non,09903,45.24,9.04
2,LEMAIRE,Axelle,Mme,SOC,Socialiste,9679,"  54,76","  10,94",oui,09903,54.76,10.94
1,CORDERY,Philip,M.,SOC,Socialiste,13089,"  53,16","  13,49",oui,09904,53.16,13.49
2,MONTCHAMP,Marie-Anne,Mme,UMP,Union pour un Mouvement Populaire,11533,"  46,84","  11,89",non,09904,46.84,11.89
1,SAILLIET,Laurence,Mme,UMP,Union pour un Mouvement Populaire,7624,"  47,33","   9,58",non,09905,47.33,9.58
2,LEROY,Arnaud,M.,SOC,Socialiste,8485,"  52,67","  10,66",oui,09905,52.67,10.66
1,CASTIONI,Nicole,Mme,SOC,Socialiste,9982,"  42,46","   9,35",non,09906,42.46,9.35
2,SCHMID,Claudine,Mme,UMP,Union pour un Mouvement Populaire,13525,"  57,54","  12,67",oui,09906,57.54,12.67
1,LE BORGN,Pierre-Yves,M.,SOC,Socialiste,11970,"  56,90","  13,43",oui,09907,56.9,13.43
2,LE GLEUT,Ronan,M.,UMP,Union pour un Mouvement Populaire,9068,"  43,10","  10,17",non,09907,43.1,10.17
1,HOFFENBERG,Valérie,Mme,UMP,Union pour un Mouvement Populaire,5987,"  44,12","   5,47",non,09908,44.12,5.47
2,POZNANSKI-BENHAMOU,Daphna,Mme,SOC,Socialiste,7584,"  55,88","   6,93",oui,09908,55.88,6.93
1,DOUKALI,Khadija,Mme,UMP,Union pour un Mouvement Populaire,6541,"  37,61","   6,73",non,09909,37.61,6.73
2,AMIRSHAHI,Pouria,M.,SOC,Socialiste,10851,"  62,39","  11,17",oui,09909,62.39,11.17
1,CHAOUI,Jean-Daniel,M.,SOC,Socialiste,9631,"  46,87","  10,54",non,09910,46.87,10.54
2,MARSAUD,Alain,M.,UMP,Union pour un Mouvement Populaire,10919,"  53,13","  11,95",oui,09910,53.13,11.95
1,MARIANI,Thierry,M.,UMP,Union pour un Mouvement Populaire,10390,"  52,15","  13,16",oui,09911,52.15,13.16
2,VILLARD,Marc,M.,SOC,Socialiste,9532,"  47,85","  12,08",non,09911,47.85,12.08
