NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
1,MALLET,Laurent,M.,MDM,Modem,15114,"  46,25","  18,28",non,00101,46.25,18.28
5,BRETON,Xavier,M.,LR,Les Républicains,17564,"  53,75","  21,25",oui,00101,53.75,21.25
6,BEGUET,Marie Jeanne,Mme,MDM,Modem,17319,"  48,28","  18,52",non,00102,48.28,18.52
8,DE LA VERPILLIÈRE,Charles,M.,LR,Les Républicains,18556,"  51,72","  19,84",oui,00102,51.72,19.84
4,GIVERNET,Olga,Mme,REM,La République en marche,16552,"  61,86","  21,91",oui,00103,61.86,21.91
7,PERNOD BEAUDON,Stéphanie,Mme,LR,Les Républicains,10204,"  38,14","  13,51",non,00103,38.14,13.51
5,TROMPILLE,Stéphane,M.,REM,La République en marche,22532,"  64,50","  25,21",oui,00104,64.5,25.21
10,CHAUSSAT,Blanche,Mme,FN,Front National,12404,"  35,50","  13,88",non,00104,35.5,13.88
9,ABAD,Damien,M.,LR,Les Républicains,19383,"  67,02","  25,74",oui,00105,67.02,25.74
12,DE MEIRE,Hélène,Mme,REM,La République en marche,9538,"  32,98","  12,67",non,00105,32.98,12.67
3,BONO-VANDORME,Aude,Mme,REM,La République en marche,16684,"  56,22","  23,06",oui,00201,56.22,23.06
4,PHILIPPOT,Damien,M.,FN,Front National,12994,"  43,78","  17,96",non,00201,43.78,17.96
1,DIVE,Julien,M.,LR,Les Républicains,19019,"  64,97","  25,71",oui,00202,64.97,25.71
7,SAILLARD-MEUNIER,Sylvie,Mme,FN,Front National,10255,"  35,03","  13,86",non,00202,35.03,13.86
3,BRICOUT,Jean-Louis,M.,SOC,Parti socialiste,17558,"  60,45","  25,79",oui,00203,60.45,25.79
10,HANSEN-CATTA,Paul-Henry,M.,FN,Front National,11487,"  39,55","  16,87",non,00203,39.55,16.87
2,MESSIHA,Jean,M.,FN,Front National,12631,"  43,73","  15,97",non,00204,43.73,15.97
9,DELATTE,Marc,M.,REM,La République en marche,16256,"  56,27","  20,55",oui,00204,56.27,20.55
4,KRABAL,Jacques,M.,REM,La République en marche,19609,"  57,82","  23,85",oui,00205,57.82,23.85
8,DE VOYER,François,M.,FN,Front National,14304,"  42,18","  17,40",non,00205,42.18,17.4
7,RIVIERE,Pauline,Mme,REM,La République en marche,19424,"  48,15","  21,66",non,00301,48.15,21.66
11,DUFRÈGNE,Jean-Paul,M.,COM,Parti communiste français,20915,"  51,85","  23,32",oui,00301,51.85,23.32
2,DUGLÉRY,Daniel,M.,LR,Les Républicains,16027,"  47,95","  18,95",non,00302,47.95,18.95
12,VANCEUNEBROCK-MIALON,Laurence,Mme,REM,La République en marche,17396,"  52,05","  20,57",oui,00302,52.05,20.57
3,PEYROL,Bénédicte,Mme,REM,La République en marche,18480,"  58,43","  23,35",oui,00303,58.43,23.35
6,MAQUIN,Gabriel,M.,LR,Les Républicains,13145,"  41,57","  16,61",non,00303,41.57,16.61
7,BAGARRY,Delphine,Mme,REM,La République en marche,15609,"  63,60","  25,53",oui,00401,63.6,25.53
12,BRUN,Odile,Mme,FN,Front National,8933,"  36,40","  14,61",non,00401,36.4,14.61
5,WALTER,Léo,M.,FI,La France insoumise,10244,"  38,43","  15,68",non,00402,38.43,15.68
6,CASTANER,Christophe,M.,REM,La République en marche,16412,"  61,57","  25,12",oui,00402,61.57,25.12
4,ASSO,Catherine,Mme,LR,Les Républicains,8828,"  42,08","  15,29",non,00501,42.08,15.29
11,BOYER,Pascale,Mme,REM,La République en marche,12151,"  57,92","  21,04",oui,00501,57.92,21.04
1,GIRAUD,Joël,M.,REM,La République en marche,14823,"  68,16","  28,42",oui,00502,68.16,28.42
6,MURGIA,Arnaud,M.,DVD,Divers droite,6923,"  31,84","  13,27",non,00502,31.84,13.27
5,REVERSO-MEINIETTI,Caroline,Mme,REM,La République en marche,15493,"  43,79","  19,25",non,00601,43.79,19.25
8,CIOTTI,Eric,M.,LR,Les Républicains,19888,"  56,21","  24,72",oui,00601,56.21,24.72
1,COCHET,Jérôme,M.,FN,Front National,13483,"  40,92","  15,77",non,00602,40.92,15.77
6,DOMBREVAL,Loîc,M.,REM,La République en marche,19468,"  59,08","  22,77",oui,00602,59.08,22.77
1,ROUSSEL,Cédric,M.,REM,La République en marche,19762,"  60,84","  22,17",oui,00603,60.84,22.17
12,VARDON,Philippe,M.,FN,Front National,12720,"  39,16","  14,27",non,00603,39.16,14.27
7,VALETTA ARDISSON,Alexandra,Mme,REM,La République en marche,17047,"  52,74","  19,92",oui,00604,52.74,19.92
14,BETTATI,Olivier,M.,FN,Front National,15274,"  47,26","  17,85",non,00604,47.26,17.85
3,AGNELY,Chantal,Mme,FN,Front National,12311,"  38,79","  14,01",non,00605,38.79,14.01
6,BRENIER,Marine,Mme,LR,Les Républicains,19425,"  61,21","  22,10",oui,00605,61.21,22.1
1,AUDIN,Nathalie,Mme,MDM,Modem,12680,"  42,65","  16,26",non,00606,42.65,16.26
10,TRASTOUR-ISNART,Laurence,Mme,LR,Les Républicains,17051,"  57,35","  21,86",oui,00606,57.35,21.86
2,PAUGET,Eric,M.,LR,Les Républicains,23278,"  59,45","  25,07",oui,00607,59.45,25.07
13,BEN ABDERRAHMANE,Khaled,M.,REM,La République en marche,15875,"  40,55","  17,10",non,00607,40.55,17.1
9,BUERCH,Philippe,M.,REM,La République en marche,13061,"  42,87","  15,93",non,00608,42.87,15.93
10,BROCHAND,Bernard,M.,LR,Les Républicains,17403,"  57,13","  21,23",oui,00608,57.13,21.23
7,FILLEBEEN,Dominique,Mme,REM,La République en marche,14947,"  46,02","  18,70",non,00609,46.02,18.7
10,TABAROT,Michèle,Mme,LR,Les Républicains,17530,"  53,98","  21,93",oui,00609,53.98,21.93
5,DUPONT,André,M.,REM,La République en marche,12294,"  41,98","  15,78",non,00701,41.98,15.78
14,SAULIGNAC,Hervé,M.,SOC,Parti socialiste,16993,"  58,02","  21,81",oui,00701,58.02,21.81
6,GOUYET-POMMARET,Laurette,Mme,REM,La République en marche,17179,"  43,70","  18,46",non,00702,43.7,18.46
9,DUSSOPT,Olivier,M.,SOC,Parti socialiste,22132,"  56,30","  23,78",oui,00702,56.3,23.78
9,BRUN,Fabrice,M.,LR,Les Républicains,16926,"  54,77","  21,63",oui,00703,54.77,21.63
12,PEYRAUD,Matthieu,M.,REM,La République en marche,13976,"  45,23","  17,86",non,00703,45.23,17.86
1,MORALI,Jean-Pierre,M.,REM,La République en marche,8404,"  30,32","  11,45",non,00801,30.32,11.45
10,POLETTI,Bérengère,Mme,LR,Les Républicains,19311,"  69,68","  26,32",oui,00801,69.68,26.32
3,IGLESIAS,Mario,M.,REM,La République en marche,8530,"  38,95","  13,35",non,00802,38.95,13.35
5,CORDIER,Pierre,M.,LR,Les Républicains,13371,"  61,05","  20,93",oui,00802,61.05,20.93
6,WARSMANN,Jean-Luc,M.,LR,Les Républicains,17678,"  74,72","  30,99",oui,00803,74.72,30.99
7,BLOMME,Amandine,Mme,FN,Front National,5980,"  25,28","  10,48",non,00803,25.28,10.48
2,AZEMA,Jérôme,M.,REM,La République en marche,12633,"  49,72","  22,27",non,00901,49.72,22.27
4,TAURINE,Bénédicte,Mme,FI,La France insoumise,12776,"  50,28","  22,52",oui,00901,50.28,22.52
8,BERTRAND-VINZERICH,Huguette,Mme,REM,La République en marche,12298,"  49,45","  20,27",non,00902,49.45,20.27
9,LARIVE,Michel,M.,FI,La France insoumise,12572,"  50,55","  20,72",oui,00902,50.55,20.72
2,BESSON-MOREAU,Grégory,M.,REM,La République en marche,11339,"  36,46","  17,62",oui,01001,36.46,17.62
3,DHUICQ,Nicolas,M.,LR,Les Républicains,10980,"  35,31","  17,06",non,01001,35.31,17.06
8,SUBTIL,Bruno,M.,FN,Front National,8780,"  28,23","  13,64",non,01001,28.23,13.64
11,BAZIN-MALGRAS,Valérie,Mme,LR,Les Républicains,16501,"  55,30","  22,33",oui,01002,55.3,22.33
12,HADDAD,Djamila,Mme,REM,La République en marche,13340,"  44,70","  18,06",non,01002,44.7,18.06
4,MENUEL,Gérard,M.,LR,Les Républicains,12877,"  52,72","  19,61",oui,01003,52.72,19.61
11,LANDRÉAT,Pascal,M.,MDM,Modem,11548,"  47,28","  17,59",non,01003,47.28,17.59
12,HÉRIN,Danièle,Mme,REM,La République en marche,23137,"  58,71","  24,32",oui,01101,58.71,24.32
13,BARTHÈS,Christophe,M.,FN,Front National,16275,"  41,29","  17,11",non,01101,41.29,17.11
6,DARAUD,Jean-François,M.,FN,Front National,13774,"  41,54","  15,49",non,01102,41.54,15.49
10,PEREA,Alain,M.,REM,La République en marche,19381,"  58,46","  21,80",oui,01102,58.46,21.8
6,ROBERT,Mireille,Mme,REM,La République en marche,19605,"  53,10","  22,12",oui,01103,53.1,22.12
12,VIOLA,André,M.,SOC,Parti socialiste,17318,"  46,90","  19,54",non,01103,46.9,19.54
2,MAZARS,Stéphane,M.,REM,La République en marche,23217,"  66,37","  30,39",oui,01201,66.37,30.39
9,CENSI,Yves,M.,LR,Les Républicains,11763,"  33,63","  15,40",non,01201,33.63,15.4
5,BLANC,Anne,Mme,REM,La République en marche,16013," 100,00","  22,95",oui,01202,100.0,22.95
1,AUSTRUY,Jean-Louis,M.,REM,La République en marche,14449,"  40,84","  20,12",non,01203,40.84,20.12
4,VIALA,Arnaud,M.,LR,Les Républicains,20934,"  59,16","  29,16",oui,01203,59.16,29.16
10,BOYER,Valérie,Mme,LR,Les Républicains,14531,"  55,10","  18,53",oui,01301,55.1,18.53
15,CHAMASSIAN,Pascal,M.,REM,La République en marche,11839,"  44,90","  15,10",non,01301,44.9,15.1
8,TIAN,Dominique,M.,LR,Les Républicains,13814,"  45,23","  17,55",non,01302,45.23,17.55
15,PITOLLAT,Claire,Mme,REM,La République en marche,16725,"  54,77","  21,25",oui,01302,54.77,21.25
3,RAVIER,Stéphane,M.,FN,Front National,11641,"  47,58","  15,84",non,01303,47.58,15.84
9,LOUIS,Alexandra,Mme,REM,La République en marche,12826,"  52,42","  17,45",oui,01303,52.42,17.45
8,VERSINI,Corinne,Mme,REM,La République en marche,7992,"  40,15","  13,39",non,01304,40.15,13.39
11,MÉLENCHON,Jean-Luc,M.,FI,La France insoumise,11912,"  59,85","  19,96",oui,01304,59.85,19.96
2,DAVI,Hendrik,M.,FI,La France insoumise,11648,"  47,79","  16,87",non,01305,47.79,16.87
10,RACON-BOUZON,Cathy,Mme,REM,La République en marche,12725,"  52,21","  18,43",oui,01305,52.21,18.43
2,LEPRETTRE,Eléonore,Mme,MDM,Modem,12412,"  46,47","  16,41",non,01306,46.47,16.41
8,TEISSIER,Guy,M.,LR,Les Républicains,14299,"  53,53","  18,90",oui,01306,53.53,18.9
8,GRECH,Sophie,Mme,FN,Front National,6996,"  41,61","  10,69",non,01307,41.61,10.69
15,AHAMADA,Saïd,M.,REM,La République en marche,9818,"  58,39","  15,00",oui,01307,58.39,15.0
15,ZULESI,Jean-Marc,M.,REM,La République en marche,22448,"  58,68","  22,43",oui,01308,58.68,22.43
16,BAUDINO,Antoine,M.,FN,Front National,15807,"  41,32","  15,79",non,01308,41.32,15.79
3,BRUNET,Sylvie,Mme,MDM,Modem,17333,"  49,23","  17,88",non,01309,49.23,17.88
13,DEFLESSELLES,Bernard,M.,LR,Les Républicains,17875,"  50,77","  18,44",oui,01309,50.77,18.44
8,JACOBELLI,Laurent,M.,FN,Front National,16451,"  41,73","  15,50",non,01310,41.73,15.5
10,LAMBERT,François-Michel,M.,REM,La République en marche,22976,"  58,27","  21,65",oui,01310,58.27,21.65
1,KERT,Christian,M.,LR,Les Républicains,15214,"  49,05","  17,04",non,01311,49.05,17.04
7,LAQHILA,Mohamed,M.,MDM,Modem,15804,"  50,95","  17,70",oui,01311,50.95,17.7
1,DIARD,Eric,M.,LR,Les Républicains,18861,"  62,13","  20,47",oui,01312,62.13,20.47
8,BAL,Camille,Mme,REM,La République en marche,11496,"  37,87","  12,47",non,01312,37.87,12.47
3,SIREROLS,Magali,Mme,REM,La République en marche,13013,"  37,59","  13,87",non,01313,37.59,13.87
14,DHARRÉVILLE,Pierre,M.,COM,Parti communiste français,21602,"  62,41","  23,03",oui,01313,62.41,23.03
5,PETEL,Anne-Laurence,Mme,REM,La République en marche,21500,"  60,23","  22,30",oui,01314,60.23,22.3
13,PAOLI,Stéphane,M.,LR,Les Républicains,14197,"  39,77","  14,72",non,01314,39.77,14.72
1,FARRO,Nathalie,Mme,REM,La République en marche,18675,"  43,51","  17,80",non,01315,43.51,17.8
11,REYNÈS,Bernard,M.,LR,Les Républicains,24242,"  56,49","  23,11",oui,01315,56.49,23.11
4,LAUPIES,Valérie,Mme,FN,Front National,17505,"  48,83","  19,32",non,01316,48.83,19.32
10,MICHEL,Monica,Mme,REM,La République en marche,18341,"  51,17","  20,24",oui,01316,51.17,20.24
7,LE VIGOUREUX,Fabrice,M.,REM,La République en marche,17340,"  64,93","  24,74",oui,01401,64.93,24.74
10,DE LA PROVÔTÉ,Sonia,Mme,UDI,Union des Démocrates et Indépendants,9367,"  35,07","  13,36",non,01401,35.07,13.36
6,DUMONT,Laurence,Mme,SOC,Parti socialiste,14814,"  53,32","  21,92",oui,01402,53.32,21.92
13,HALPHEN,Eric,M.,REM,La République en marche,12968,"  46,68","  19,19",non,01402,46.68,19.19
5,LECLERC,Sébastien,M.,LR,Les Républicains,15174,"  51,32","  19,23",oui,01403,51.32,19.23
11,LEHERICY,Florence,Mme,MDM,Modem,14394,"  48,68","  18,24",non,01403,48.68,18.24
1,AMELINE,Nicole,Mme,LR,Les Républicains,17908,"  44,18","  17,73",non,01404,44.18,17.73
13,BLANCHET,Christophe,M.,REM,La République en marche,22624,"  55,82","  22,40",oui,01404,55.82,22.4
3,NOUVELOT,Cédric,M.,LR,Les Républicains,16439,"  44,67","  18,27",non,01405,44.67,18.27
5,BOUYX,Bertrand,M.,REM,La République en marche,20358,"  55,33","  22,62",oui,01405,55.33,22.62
5,TOURRET,Alain,M.,REM,La République en marche,24289,"  68,34","  25,96",oui,01406,68.34,25.96
10,ROY,Jean-Philippe,M.,FN,Front National,11252,"  31,66","  12,03",non,01406,31.66,12.03
9,DANEMANS,François,M.,REM,La République en marche,14829,"  48,89","  23,55",non,01501,48.89,23.55
10,DESCOEUR,Vincent,M.,LR,Les Républicains,15501,"  51,11","  24,62",oui,01501,51.11,24.62
5,BONY,Jean-Yves,M.,LR,Les Républicains,14501,"  55,76","  26,71",oui,01502,55.76,26.71
10,ROCHES,Patricia,Mme,REM,La République en marche,11504,"  44,24","  21,19",non,01502,44.24,21.19
7,MESNIER,Thomas,M.,REM,La République en marche,19360,"  59,95","  22,79",oui,01601,59.95,22.79
8,BOUTIN,Martine,Mme,FI,La France insoumise,12935,"  40,05","  15,23",non,01601,40.05,15.23
7,SAUVAITRE,Daniel,M.,LR,Les Républicains,13011,"  41,27","  15,50",non,01602,41.27,15.5
11,MARSAUD,Sandra,Mme,REM,La République en marche,18518,"  58,73","  22,06",oui,01602,58.73,22.06
5,NGOMBET BITOO,Madeleine,Mme,REM,La République en marche,14951,"  40,10","  16,45",non,01603,40.1,16.45
10,LAMBERT,Jérôme,M.,SOC,Parti socialiste,22337,"  59,90","  24,58",oui,01603,59.9,24.58
3,FALORNI,Olivier,M.,DVG,Divers gauche,28765,"  69,02","  27,87",oui,01701,69.02,27.87
11,FERREIRA,Otilia,Mme,MDM,Modem,12913,"  30,98","  12,51",non,01701,30.98,12.51
3,MARCILLY,Sylvie,Mme,LR,Les Républicains,16307,"  42,73","  15,64",non,01702,42.73,15.64
6,TUFFNELL,Fréderique,Mme,REM,La République en marche,21859,"  57,27","  20,96",oui,01702,57.27,20.96
6,NEVEU,Frederic,M.,LR,Les Républicains,12360,"  42,48","  15,04",non,01703,42.48,15.04
8,ARDOUIN,Jean-Philippe,M.,REM,La République en marche,16739,"  57,52","  20,37",oui,01703,57.52,20.37
10,GIRARD,Loic,M.,LR,Les Républicains,17159,"  48,71","  19,09",non,01704,48.71,19.09
12,GÉRARD,Raphaël,M.,REM,La République en marche,18070,"  51,29","  20,10",oui,01704,51.29,20.1
5,POTENNEC,Gérard,M.,DIV,Divers,19024,"  45,11","  17,07",non,01705,45.11,17.07
8,QUENTIN,Didier,M.,LR,Les Républicains,23151,"  54,89","  20,78",oui,01705,54.89,20.78
4,CORMIER-BOULIGEON,François,M.,REM,La République en marche,15397,"  56,21","  21,22",oui,01801,56.21,21.22
6,D'ORMESSON,Wladimir,M.,LR,Les Républicains,11996,"  43,79","  16,53",non,01801,43.79,16.53
3,SANSU,Nicolas,M.,COM,Parti communiste français,12962,"  47,43","  18,48",non,01802,47.43,18.48
8,ESSAYAN,Nadia,Mme,MDM,Modem,14366,"  52,57","  20,48",oui,01802,52.57,20.48
4,KERVRAN,Loïc,M.,REM,La République en marche,17775,"  50,92","  20,63",oui,01803,50.92,20.63
6,GALUT,Yann,M.,SOC,Parti socialiste,17136,"  49,08","  19,89",non,01803,49.08,19.89
2,COMBES,Bernard,M.,SOC,Parti socialiste,19619,"  46,57","  21,18",non,01901,46.57,21.18
10,JERRETIE,Christophe,M.,REM,La République en marche,22509,"  53,43","  24,30",oui,01901,53.43,24.3
2,BORDAS,Patricia,Mme,REM,La République en marche,18849,"  49,97","  20,37",non,01902,49.97,20.37
14,MEUNIER,Frédérique,Mme,LR,Les Républicains,18874,"  50,03","  20,40",oui,01902,50.03,20.4
3,FERRARA,Jean-Jacques,M.,LR,Les Républicains,12278,"  64,99","  24,13",oui,02A01,64.99,24.13
7,GUIDICELLI,Maria,Mme,REM,La République en marche,6614,"  35,01","  13,00",non,02A01,35.01,13.0
4,COLOMBANI,Paul-André,M.,REG,Régionaliste,16637,"  55,22","  28,75",oui,02A02,55.22,28.75
5,DE ROCCA SERRA,Camille,M.,LR,Les Républicains,13491,"  44,78","  23,31",non,02A02,44.78,23.31
3,GANDOLFI-SCHEIT,Sauveur,M.,LR,Les Républicains,10490,"  39,19","  17,85",non,02B01,39.19,17.85
9,CASTELLANI,Michel,M.,REG,Régionaliste,16279,"  60,81","  27,70",oui,02B01,60.81,27.7
4,ACQUAVIVA,Jean-Félix,M.,REG,Régionaliste,21302,"  63,16","  32,29",oui,02B02,63.16,32.29
6,GIUDICI,Francis,M.,REM,La République en marche,12425,"  36,84","  18,84",non,02B02,36.84,18.84
10,DUGOURD,François-Xavier,M.,DVD,Divers droite,12935,"  45,86","  18,89",non,02101,45.86,18.89
15,MARTIN,Didier,M.,REM,La République en marche,15269,"  54,14","  22,30",oui,02101,54.14,22.3
11,DELATTE,Rémi,M.,LR,Les Républicains,14352,"  52,44","  20,87",oui,02102,52.44,20.87
12,DESEILLE,François,M.,REM,La République en marche,13017,"  47,56","  18,93",non,02102,47.56,18.93
3,KHATTABI,Fadila,Mme,REM,La République en marche,17553,"  65,31","  24,92",oui,02103,65.31,24.92
8,BATHELIER,Jean-François,M.,FN,Front National,9323,"  34,69","  13,24",non,02103,34.69,13.24
8,DE COURSON,Yolaine,Mme,REM,La République en marche,14414,"  51,29","  20,98",oui,02104,51.29,20.98
10,BARRIERE,Charles,M.,LR,Les Républicains,13690,"  48,71","  19,93",non,02104,48.71,19.93
4,POULLOT,Hubert,M.,LR,Les Républicains,15319,"  46,22","  18,14",non,02105,46.22,18.14
6,PARIS,Didier,M.,REM,La République en marche,17822,"  53,78","  21,11",oui,02105,53.78,21.11
7,LESAGE,Michel,M.,SOC,Parti socialiste,14795,"  39,96","  16,47",non,02201,39.96,16.47
10,JONCOUR,Bruno,M.,MDM,Modem,22233,"  60,04","  24,75",oui,02201,60.04,24.75
4,DÉRU,Didier,M.,LR,Les Républicains,14980,"  35,83","  15,48",non,02202,35.83,15.48
